[DEBUG] 2020-12-15 04:16:02.470 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-15 04:16:02.482 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-15 04:16:02.492 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-15 04:16:02.651 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-15 04:16:02.658 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-15 04:16:02.926 [http-nio-8080-exec-1] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-15 04:16:02.926 [http-nio-8080-exec-1] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-15 04:16:02.979 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-15 04:16:03.584 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-15 04:16:03.601 [http-nio-8080-exec-1] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-15 04:16:03.603 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-12-15 04:16:05.773 [http-nio-8080-exec-1] EntityBinder - Bind entity entity.User on table user
[DEBUG] 2020-12-15 04:16:05.814 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.816 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-12-15 04:16:05.818 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:id]
[DEBUG] 2020-12-15 04:16:05.821 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-12-15 04:16:05.823 [http-nio-8080-exec-1] PropertyBinder - Building property id
[DEBUG] 2020-12-15 04:16:05.829 [http-nio-8080-exec-1] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-12-15 04:16:05.831 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-15 04:16:05.831 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=characters, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.833 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.849 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.849 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=characters_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.850 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='characters_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-12-15 04:16:05.851 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-15 04:16:05.851 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-15 04:16:05.851 [http-nio-8080-exec-1] CollectionBinder - Collection role: entity.User.characters
[DEBUG] 2020-12-15 04:16:05.854 [http-nio-8080-exec-1] PropertyBinder - Building property characters
[DEBUG] 2020-12-15 04:16:05.855 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:email]
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] PropertyBinder - Building property email
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:password]
[DEBUG] 2020-12-15 04:16:05.856 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2020-12-15 04:16:05.860 [http-nio-8080-exec-1] PropertyBinder - Building property password
[DEBUG] 2020-12-15 04:16:05.860 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=username, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.860 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property userName with lazy=false
[DEBUG] 2020-12-15 04:16:05.860 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:userName]
[DEBUG] 2020-12-15 04:16:05.860 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for userName
[DEBUG] 2020-12-15 04:16:05.860 [http-nio-8080-exec-1] PropertyBinder - Building property userName
[DEBUG] 2020-12-15 04:16:05.861 [http-nio-8080-exec-1] AnnotationBinder - Binding entity from annotated class: entity.Character
[DEBUG] 2020-12-15 04:16:05.862 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-12-15 04:16:05.862 [http-nio-8080-exec-1] EntityBinder - Import with entity name Character
[DEBUG] 2020-12-15 04:16:05.862 [http-nio-8080-exec-1] EntityBinder - Bind entity entity.Character on table dnd_character
[DEBUG] 2020-12-15 04:16:05.870 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:id]
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] PropertyBinder - Building property id
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=background, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property background with lazy=false
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:background]
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for background
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] PropertyBinder - Building property background
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=charisma, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property charisma with lazy=false
[DEBUG] 2020-12-15 04:16:05.871 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:charisma]
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for charisma
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] PropertyBinder - Building property charisma
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=class_and_level, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property classAndLevel with lazy=false
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:classAndLevel]
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for classAndLevel
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] PropertyBinder - Building property classAndLevel
[DEBUG] 2020-12-15 04:16:05.872 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=class_features, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.873 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property classFeatures with lazy=false
[DEBUG] 2020-12-15 04:16:05.874 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:classFeatures]
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for classFeatures
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] PropertyBinder - Building property classFeatures
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=constitution, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property constitution with lazy=false
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:constitution]
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for constitution
[DEBUG] 2020-12-15 04:16:05.876 [http-nio-8080-exec-1] PropertyBinder - Building property constitution
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:description]
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - Building property description
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=dexterity, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property dexterity with lazy=false
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:dexterity]
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for dexterity
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - Building property dexterity
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=equipment, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property equipment with lazy=false
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:equipment]
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for equipment
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - Building property equipment
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=feats, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property feats with lazy=false
[DEBUG] 2020-12-15 04:16:05.877 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:feats]
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for feats
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] PropertyBinder - Building property feats
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=gender, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property gender with lazy=false
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:gender]
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for gender
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] PropertyBinder - Building property gender
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=hit_points, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property hitPoints with lazy=false
[DEBUG] 2020-12-15 04:16:05.878 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:hitPoints]
[DEBUG] 2020-12-15 04:16:05.879 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for hitPoints
[DEBUG] 2020-12-15 04:16:05.879 [http-nio-8080-exec-1] PropertyBinder - Building property hitPoints
[DEBUG] 2020-12-15 04:16:05.879 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=intelligence, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.879 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property intelligence with lazy=false
[DEBUG] 2020-12-15 04:16:05.879 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:intelligence]
[DEBUG] 2020-12-15 04:16:05.880 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for intelligence
[DEBUG] 2020-12-15 04:16:05.881 [http-nio-8080-exec-1] PropertyBinder - Building property intelligence
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:name]
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] PropertyBinder - Building property name
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=race, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property race with lazy=false
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:race]
[DEBUG] 2020-12-15 04:16:05.882 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for race
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - Building property race
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=second_user_access, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property secondUserAccess with lazy=false
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:secondUserAccess]
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for secondUserAccess
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - Building property secondUserAccess
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=second_username, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property secondUsername with lazy=false
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:secondUsername]
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for secondUsername
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - Building property secondUsername
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=skills, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property skills with lazy=false
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:skills]
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for skills
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - Building property skills
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=strength, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property strength with lazy=false
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:strength]
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for strength
[DEBUG] 2020-12-15 04:16:05.883 [http-nio-8080-exec-1] PropertyBinder - Building property strength
[DEBUG] 2020-12-15 04:16:05.884 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='', mappedBy=''}
[DEBUG] 2020-12-15 04:16:05.884 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.888 [http-nio-8080-exec-1] PropertyBinder - Building property user
[DEBUG] 2020-12-15 04:16:05.889 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(dnd_character), mappingColumn=wisdom, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-15 04:16:05.889 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property wisdom with lazy=false
[DEBUG] 2020-12-15 04:16:05.889 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Character:wisdom]
[DEBUG] 2020-12-15 04:16:05.889 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for wisdom
[DEBUG] 2020-12-15 04:16:05.889 [http-nio-8080-exec-1] PropertyBinder - Building property wisdom
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for password
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for userName
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for background
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for charisma
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for classAndLevel
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for classFeatures
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for constitution
[DEBUG] 2020-12-15 04:16:05.891 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2020-12-15 04:16:05.892 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for dexterity
[DEBUG] 2020-12-15 04:16:05.892 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for equipment
[DEBUG] 2020-12-15 04:16:05.892 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for feats
[DEBUG] 2020-12-15 04:16:05.892 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for gender
[DEBUG] 2020-12-15 04:16:05.892 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for hitPoints
[DEBUG] 2020-12-15 04:16:05.892 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for intelligence
[DEBUG] 2020-12-15 04:16:05.895 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 2020-12-15 04:16:05.895 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for race
[DEBUG] 2020-12-15 04:16:05.895 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for secondUserAccess
[DEBUG] 2020-12-15 04:16:05.895 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for secondUsername
[DEBUG] 2020-12-15 04:16:05.895 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for skills
[DEBUG] 2020-12-15 04:16:05.896 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for strength
[DEBUG] 2020-12-15 04:16:05.896 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for wisdom
[DEBUG] 2020-12-15 04:16:05.899 [http-nio-8080-exec-1] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user]
[DEBUG] 2020-12-15 04:16:05.899 [http-nio-8080-exec-1] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [dnd_character]
[DEBUG] 2020-12-15 04:16:05.899 [http-nio-8080-exec-1] CollectionSecondPass - Second pass for collection: entity.User.characters
[DEBUG] 2020-12-15 04:16:05.899 [http-nio-8080-exec-1] CollectionBinder - Binding a OneToMany: entity.User.characters through a foreign key
[DEBUG] 2020-12-15 04:16:05.900 [http-nio-8080-exec-1] CollectionBinder - Mapping collection: entity.User.characters -> dnd_character
[DEBUG] 2020-12-15 04:16:05.900 [http-nio-8080-exec-1] TableBinder - Retrieving property entity.Character.user
[DEBUG] 2020-12-15 04:16:05.901 [http-nio-8080-exec-1] CollectionSecondPass - Mapped collection key: user_id, one-to-many: entity.Character
[DEBUG] 2020-12-15 04:16:05.901 [http-nio-8080-exec-1] InFlightMetadataCollectorImpl - Resolving reference to class: entity.User
[DEBUG] 2020-12-15 04:16:05.904 [http-nio-8080-exec-1] InFlightMetadataCollectorImpl - Resolving reference to class: entity.User
[DEBUG] 2020-12-15 04:16:05.937 [http-nio-8080-exec-1] SessionFactoryImpl - Building session factory
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - SessionFactory name : null
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Statistics: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Default entity-mode: pojo
